CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Balance Category,Age Category,Adjusted_Salary,Salary Category,Credit Score Category
15623525,564,Spain,Male,31,0,125175.58,1,HasCard,Active,72757.33,Stayed,Medium,Adult,72757.33,Medium,Very Poor
15606601,561,France,Female,22,6,186788.96,2,HasCard,Not Active,73286.8,Stayed,High Balance,Young,73286.8,Medium,Very Poor
15800811,702,France,Male,40,3,148556.74,1,No Card,Active,146056.29,Stayed,Medium,Adult,146056.29,High,Good
15610711,678,Germany,Female,40,8,128644.46,1,No Card,Not Active,167673.37,Stayed,Medium,Adult,167673.37,High,Good
15809654,707,France,Female,46,7,127476.73,2,HasCard,Active,146011.55,Stayed,Medium,Adult,146011.55,High,Good
15576077,610,France,Female,27,9,159561.93,1,No Card,Active,103381.47,Stayed,High Balance,Young,103381.47,High,Fair
15643378,744,France,Male,42,1,112419.92,1,HasCard,Active,83022.92,Stayed,Medium,Adult,83022.92,Medium,Very Good
15566790,598,France,Male,28,8,129991.76,2,No Card,Active,46041.08,Stayed,Medium,Young,46041.08,Low,Fair
15774402,562,Spain,Male,36,5,0.0,1,No Card,Active,182843.24,Stayed,No Balance,Adult,182843.24,High,Very Poor
15694641,621,Spain,Female,59,2,0.0,2,HasCard,Active,171364.18,Stayed,No Balance,Senior,171364.18,High,Fair
15605916,659,France,Female,50,3,0.0,1,HasCard,Not Active,183399.12,Left,No Balance,Adult,183399.12,High,Fair
15812356,722,Germany,Female,40,6,89175.06,2,No Card,Active,152883.95,Stayed,Medium,Adult,152883.95,High,Good
15644179,606,France,Female,39,3,0.0,2,HasCard,Not Active,50560.45,Left,No Balance,Adult,50560.45,Medium,Fair
15771674,603,Spain,Female,39,5,162390.52,2,HasCard,Not Active,54702.66,Stayed,High Balance,Adult,54702.66,Medium,Fair
15623314,506,Germany,Female,59,3,190353.08,1,HasCard,Not Active,78365.75,Stayed,High Balance,Senior,78365.75,Medium,Very Poor
15613292,715,France,Male,21,8,0.0,2,HasCard,Not Active,68666.63,Stayed,No Balance,Young,68666.63,Medium,Good
15813871,690,France,Male,47,2,0.0,2,HasCard,Not Active,151375.73,Stayed,No Balance,Adult,151375.73,High,Good
15759480,644,France,Female,40,10,139180.97,1,HasCard,Active,19959.67,Stayed,Medium,Adult,19959.67,Low,Fair
15587712,589,France,Male,36,8,114435.47,1,HasCard,Not Active,26955.72,Stayed,Medium,Adult,26955.72,Low,Fair
15671165,592,France,Female,66,5,149950.19,1,HasCard,Active,76267.59,Stayed,Medium,Senior,76267.59,Medium,Fair
15620746,632,France,Male,42,4,126115.6,1,HasCard,Not Active,100998.5,Stayed,Medium,Adult,100998.5,High,Fair
15706537,577,Germany,Female,59,7,111396.97,1,No Card,Active,191070.01,Stayed,Medium,Senior,191070.01,High,Very Poor
15589312,588,France,Male,30,3,115007.08,1,No Card,Not Active,176858.5,Stayed,Medium,Adult,176858.5,High,Fair
15741180,617,France,Male,54,6,102141.9,1,HasCard,Active,45325.26,Stayed,Medium,Senior,45325.26,Low,Fair
15733888,668,Spain,Female,36,3,133686.52,1,HasCard,Not Active,190958.48,Left,Medium,Adult,190958.48,High,Fair
15798532,810,France,Male,32,9,120879.73,2,No Card,Active,78896.59,Stayed,Medium,Adult,78896.59,Medium,Excellent
15577359,767,Spain,Male,47,5,0.0,1,HasCard,Not Active,121964.46,Left,No Balance,Adult,121964.46,High,Very Good
15614936,718,Spain,Female,49,10,82321.88,1,No Card,Active,11144.4,Stayed,Medium,Adult,11144.4,Low,Good
15747647,589,Spain,Female,27,4,0.0,2,HasCard,Not Active,144181.48,Stayed,No Balance,Young,144181.48,High,Fair
15588566,778,Spain,Male,33,5,116474.28,2,HasCard,Active,32757.55,Stayed,Medium,Adult,32757.55,Low,Very Good
15570141,724,France,Female,34,3,132352.69,1,HasCard,Not Active,80320.3,Stayed,Medium,Adult,80320.3,Medium,Good
15800793,477,Germany,Female,39,4,182491.57,1,HasCard,Not Active,185830.72,Stayed,High Balance,Adult,185830.72,High,Very Poor
15572415,580,France,Male,34,6,0.0,2,HasCard,Active,160095.31,Stayed,No Balance,Adult,160095.31,High,Fair
15635125,566,Spain,Male,63,2,120787.18,2,HasCard,Active,52198.84,Stayed,Medium,Senior,52198.84,Medium,Very Poor
15636551,711,France,Female,29,3,130181.47,2,HasCard,Not Active,31811.44,Stayed,Medium,Young,31811.44,Low,Good
15600912,706,Germany,Male,32,5,88348.43,2,HasCard,Active,104181.78,Stayed,Medium,Adult,104181.78,High,Good
15768476,703,Spain,Male,31,6,0.0,2,HasCard,Active,67667.19,Stayed,No Balance,Adult,67667.19,Medium,Good
15650266,679,Germany,Male,39,2,146186.28,2,HasCard,Active,193974.47,Stayed,Medium,Adult,193974.47,High,Good
15621004,603,France,Male,32,7,0.0,1,HasCard,Not Active,198055.94,Left,No Balance,Adult,198055.94,High,Fair
15748352,598,Spain,Male,34,0,104488.17,1,No Card,Active,43249.67,Stayed,Medium,Adult,43249.67,Low,Fair
15788920,836,Germany,Female,32,4,109196.67,2,HasCard,Not Active,55218.02,Stayed,Medium,Adult,55218.02,Medium,Excellent
15743236,687,France,Female,61,7,80538.56,1,HasCard,Not Active,131305.37,Left,Medium,Senior,131305.37,High,Good
15637717,704,Germany,Male,41,4,109026.8,2,HasCard,Active,43117.1,Stayed,Medium,Adult,43117.1,Low,Good
15635500,605,Germany,Male,75,2,61319.63,1,No Card,Active,186655.11,Stayed,Medium,Senior,186655.11,High,Fair
15634792,516,France,Female,40,9,0.0,2,No Card,Active,33266.29,Stayed,No Balance,Adult,33266.29,Low,Very Poor
15607560,572,France,Female,39,2,0.0,2,HasCard,Active,555.28,Stayed,No Balance,Adult,100090.239881,High,Very Poor
15727177,557,France,Male,42,6,177822.03,1,HasCard,Not Active,150944.31,Left,High Balance,Adult,150944.31,High,Very Poor
15774358,443,Germany,Male,59,4,110939.3,1,HasCard,Not Active,72846.58,Left,Medium,Senior,72846.58,Medium,Very Poor
15791304,604,Germany,Male,25,7,165413.43,1,HasCard,Active,35279.74,Stayed,High Balance,Young,35279.74,Low,Fair
15603328,483,France,Male,27,1,77805.66,1,HasCard,Active,2101.89,Stayed,Medium,Young,100090.239881,High,Very Poor
15804937,702,France,Male,50,3,0.0,2,No Card,Not Active,94949.84,Stayed,No Balance,Adult,94949.84,Medium,Good
15804142,670,Spain,Female,57,3,175575.95,2,HasCard,Not Active,99061.75,Left,High Balance,Senior,99061.75,Medium,Good
15608845,804,Spain,Female,38,3,124197.22,1,HasCard,Not Active,74692.06,Stayed,Medium,Adult,74692.06,Medium,Excellent
15702434,850,France,Female,30,3,0.0,2,HasCard,Not Active,116692.8,Stayed,No Balance,Adult,116692.8,High,Excellent
15632609,554,France,Female,39,10,160132.75,1,HasCard,Not Active,32824.15,Stayed,High Balance,Adult,32824.15,Low,Very Poor
15603550,588,Germany,Female,37,7,70258.88,2,HasCard,Not Active,139607.61,Stayed,Medium,Adult,139607.61,High,Fair
15755239,758,Germany,Male,32,4,162657.64,2,HasCard,Active,115525.13,Stayed,High Balance,Adult,115525.13,High,Very Good
15670528,787,Germany,Male,43,0,132217.45,1,HasCard,Not Active,20955.03,Left,Medium,Adult,20955.03,Low,Very Good
15732704,582,Spain,Male,25,9,148042.97,2,HasCard,Not Active,52341.15,Stayed,Medium,Young,52341.15,Medium,Fair
15589019,633,Spain,Female,33,4,92855.02,1,HasCard,Active,159813.18,Stayed,Medium,Adult,159813.18,High,Fair
15677796,766,Germany,Male,47,9,129289.98,1,HasCard,Not Active,169935.46,Left,Medium,Adult,169935.46,High,Very Good
15760177,564,Spain,Male,37,9,100252.18,1,HasCard,Active,146033.52,Stayed,Medium,Adult,146033.52,High,Very Poor
15636595,602,Spain,Male,37,3,107592.89,2,No Card,Active,153122.73,Stayed,Medium,Adult,153122.73,High,Fair
15737275,649,France,Male,39,3,113096.41,1,HasCard,Active,60335.24,Stayed,Medium,Adult,60335.24,Medium,Fair
15672905,679,Spain,Female,40,7,0.0,2,HasCard,Active,163757.29,Stayed,No Balance,Adult,163757.29,High,Good
15753955,639,Spain,Male,34,7,149940.04,2,No Card,Not Active,156648.81,Stayed,Medium,Adult,156648.81,High,Fair
15708504,790,Germany,Male,50,8,121438.58,1,HasCard,Active,176471.78,Left,Medium,Adult,176471.78,High,Very Good
15592451,565,France,Male,32,9,0.0,2,HasCard,Not Active,5388.3,Stayed,No Balance,Adult,100090.239881,High,Very Poor
15790455,478,France,Female,50,2,0.0,1,No Card,Active,93332.64,Left,No Balance,Adult,93332.64,Medium,Very Poor
15572174,825,France,Male,29,3,148874.01,2,No Card,Active,71192.82,Stayed,Medium,Young,71192.82,Medium,Excellent
15656330,528,Spain,Female,32,0,68138.37,1,HasCard,Active,170309.19,Stayed,Medium,Adult,170309.19,High,Very Poor
15569626,577,Spain,Male,35,5,110080.3,1,HasCard,Active,109794.31,Stayed,Medium,Adult,109794.31,High,Very Poor
15608726,663,France,Male,24,7,0.0,2,HasCard,Active,166310.82,Stayed,No Balance,Young,166310.82,High,Fair
15637366,505,Germany,Female,25,5,114268.85,2,HasCard,Active,126728.27,Stayed,Medium,Young,126728.27,High,Very Poor
15778049,633,Germany,Male,29,6,117412.35,1,No Card,Not Active,30338.94,Stayed,Medium,Young,30338.94,Low,Fair
15727421,586,France,Female,38,6,0.0,2,HasCard,Active,37935.83,Stayed,No Balance,Adult,37935.83,Low,Fair
15688865,850,France,Female,35,9,0.0,2,No Card,Not Active,25329.48,Stayed,No Balance,Adult,25329.48,Low,Excellent
15751032,629,Germany,Female,37,1,35549.81,2,No Card,Not Active,49676.33,Stayed,Medium,Adult,49676.33,Low,Fair
15734737,744,France,Male,56,9,0.0,2,HasCard,Active,169498.61,Stayed,No Balance,Senior,169498.61,High,Very Good
15746515,750,France,Male,36,7,136492.92,3,HasCard,Active,26500.29,Left,Medium,Adult,26500.29,Low,Very Good
15664311,637,Germany,Male,28,3,123675.69,1,HasCard,Active,166458.41,Stayed,Medium,Young,166458.41,High,Fair
15708139,575,France,Female,40,1,139532.34,1,HasCard,Not Active,181294.39,Stayed,Medium,Adult,181294.39,High,Very Poor
15768574,671,Spain,Male,58,1,178713.98,1,HasCard,Active,21768.21,Stayed,High Balance,Senior,21768.21,Low,Good
15738018,571,France,Male,40,5,0.0,2,No Card,Not Active,72849.29,Stayed,No Balance,Adult,72849.29,Medium,Very Poor
15699753,590,France,Male,41,1,89086.31,1,HasCard,Not Active,24499.97,Stayed,Medium,Adult,24499.97,Low,Fair
15703199,619,Spain,Male,38,3,96143.47,1,No Card,Not Active,98994.92,Stayed,Medium,Adult,98994.92,Medium,Fair
15627830,640,Germany,Female,30,5,32197.64,1,No Card,Active,141446.01,Stayed,Medium,Adult,141446.01,High,Fair
15570855,670,France,Male,38,7,0.0,2,HasCard,Active,77864.41,Stayed,No Balance,Adult,77864.41,Medium,Good
15772503,737,France,Female,33,4,0.0,2,HasCard,Not Active,115115.32,Stayed,No Balance,Adult,115115.32,High,Good
15584453,555,Spain,Male,32,10,0.0,2,No Card,Active,168605.96,Stayed,No Balance,Adult,168605.96,High,Very Poor
15710111,742,France,Male,33,6,0.0,2,No Card,Not Active,38550.4,Stayed,No Balance,Adult,38550.4,Low,Very Good
15618562,618,Germany,Female,40,0,140306.38,1,HasCard,Not Active,160618.61,Left,Medium,Adult,160618.61,High,Fair
15706764,560,France,Female,35,1,0.0,2,HasCard,Not Active,3701.63,Stayed,No Balance,Adult,100090.239881,High,Very Poor
15798737,654,France,Male,38,8,0.0,2,HasCard,Not Active,88659.44,Stayed,No Balance,Adult,88659.44,Medium,Fair
15712608,787,Germany,Female,42,2,74483.97,2,No Card,Active,44273.91,Stayed,Medium,Adult,44273.91,Low,Very Good
15636736,611,France,Female,53,7,0.0,2,No Card,Active,156495.39,Left,No Balance,Senior,156495.39,High,Fair
15703544,559,Spain,Male,34,0,0.0,1,HasCard,Not Active,182988.94,Stayed,No Balance,Adult,182988.94,High,Very Poor
15815645,481,France,Male,37,8,152303.66,2,HasCard,Active,175082.2,Stayed,High Balance,Adult,175082.2,High,Very Poor
15705739,753,Germany,Male,32,5,159904.79,1,HasCard,Not Active,148811.14,Stayed,High Balance,Adult,148811.14,High,Very Good
15709643,675,France,Male,32,1,0.0,3,HasCard,Not Active,85901.09,Stayed,No Balance,Adult,85901.09,Medium,Good
15669805,748,Germany,Female,31,1,99557.94,1,HasCard,Not Active,199255.32,Stayed,Medium,Adult,199255.32,High,Very Good
15737489,610,Spain,Female,46,5,116886.59,1,No Card,Not Active,107973.44,Stayed,Medium,Adult,107973.44,High,Fair
15775131,580,Spain,Male,32,9,142188.2,2,No Card,Active,128028.6,Stayed,Medium,Adult,128028.6,High,Fair
15765283,624,Germany,Female,40,3,149961.99,2,HasCard,Not Active,104610.86,Stayed,Medium,Adult,104610.86,High,Fair
15628715,709,France,Female,36,8,0.0,2,HasCard,Active,69676.55,Stayed,No Balance,Adult,69676.55,Medium,Good
15813283,605,France,Female,34,2,0.0,1,No Card,Not Active,35982.42,Stayed,No Balance,Adult,35982.42,Low,Fair
15745716,706,Spain,Male,53,7,0.0,2,No Card,Active,117939.17,Stayed,No Balance,Senior,117939.17,High,Good
15598485,567,Spain,Male,40,8,28649.64,1,HasCard,Active,95140.62,Stayed,Medium,Adult,95140.62,Medium,Very Poor
15696552,747,France,Female,21,4,81025.6,2,HasCard,Not Active,167682.57,Stayed,Medium,Young,167682.57,High,Very Good
15754569,664,France,Male,57,1,0.0,2,HasCard,Active,56562.57,Stayed,No Balance,Senior,56562.57,Medium,Fair
15701741,711,France,Female,39,3,152462.79,1,HasCard,Not Active,90305.97,Stayed,High Balance,Adult,90305.97,Medium,Good
15572631,609,France,Male,25,10,0.0,1,No Card,Active,109895.16,Stayed,No Balance,Young,109895.16,High,Fair
15636069,632,Spain,Male,28,7,155519.59,1,HasCard,Not Active,1843.24,Stayed,High Balance,Young,100090.239881,High,Fair
15682467,725,France,Female,36,1,118851.05,1,HasCard,Active,102747.02,Stayed,Medium,Adult,102747.02,High,Good
15790744,850,France,Female,34,9,92899.27,2,HasCard,Not Active,97465.89,Stayed,Medium,Adult,97465.89,Medium,Excellent
15625023,682,France,Male,40,4,0.0,1,No Card,Active,105352.55,Stayed,No Balance,Adult,105352.55,High,Good
15731267,797,France,Male,37,4,75263.7,1,HasCard,Not Active,85801.77,Stayed,Medium,Adult,85801.77,Medium,Very Good
15742879,668,Spain,Male,38,1,147904.31,1,HasCard,Active,69370.05,Stayed,Medium,Adult,69370.05,Medium,Fair
15757015,783,Germany,Female,41,5,106640.5,1,HasCard,Not Active,176945.96,Stayed,Medium,Adult,176945.96,High,Very Good
15770711,766,Germany,Female,28,4,90696.78,1,No Card,Active,21597.2,Stayed,Medium,Young,21597.2,Low,Very Good
15569430,704,Spain,Female,36,2,175509.8,2,HasCard,Not Active,152039.67,Stayed,High Balance,Adult,152039.67,High,Good
15617304,722,France,Male,40,6,0.0,2,HasCard,Active,111893.09,Stayed,No Balance,Adult,111893.09,High,Good
15704466,692,France,Female,34,7,0.0,2,HasCard,Not Active,195074.62,Stayed,No Balance,Adult,195074.62,High,Good
15664681,584,France,Female,35,2,114321.28,2,No Card,Not Active,15959.01,Stayed,Medium,Adult,15959.01,Low,Fair
15605534,644,Germany,Female,51,4,95560.04,1,No Card,Not Active,72628.84,Left,Medium,Senior,72628.84,Medium,Fair
15792473,598,Germany,Female,50,5,88379.81,3,No Card,Active,64157.24,Left,Medium,Adult,64157.24,Medium,Fair
15802625,733,Germany,Male,48,7,85915.52,1,HasCard,Active,23860.5,Stayed,Medium,Adult,23860.5,Low,Good
15766017,615,Germany,Male,58,3,72309.3,1,HasCard,Active,85687.09,Left,Medium,Senior,85687.09,Medium,Fair
15762172,850,France,Female,39,2,0.0,2,HasCard,Not Active,179451.42,Stayed,No Balance,Adult,179451.42,High,Excellent
15728333,521,France,Male,43,8,0.0,1,HasCard,Active,93180.09,Stayed,No Balance,Adult,93180.09,Medium,Very Poor
15792868,675,France,Male,69,1,0.0,2,HasCard,Not Active,157097.09,Stayed,No Balance,Senior,157097.09,High,Good
15605698,746,France,Male,58,3,0.0,3,HasCard,Active,80344.96,Left,No Balance,Senior,80344.96,Medium,Very Good
15777060,770,France,Female,33,4,0.0,1,HasCard,Not Active,26080.54,Left,No Balance,Adult,26080.54,Low,Very Good
15626243,618,France,Male,30,3,133844.22,1,HasCard,Active,31406.93,Stayed,Medium,Adult,31406.93,Low,Fair
15719898,556,France,Male,36,7,154872.08,2,HasCard,Active,32044.64,Stayed,High Balance,Adult,32044.64,Low,Very Poor
15599976,749,France,Female,27,9,0.0,2,HasCard,Not Active,132734.87,Stayed,No Balance,Young,132734.87,High,Very Good
15752809,702,Spain,Male,43,6,116121.67,1,HasCard,Not Active,61602.42,Stayed,Medium,Adult,61602.42,Medium,Good
15589698,555,Germany,Male,42,6,107104.5,1,HasCard,Active,41304.44,Left,Medium,Adult,41304.44,Low,Very Poor
15609977,587,France,Male,47,6,71026.77,1,HasCard,Not Active,57962.41,Stayed,Medium,Adult,57962.41,Medium,Fair
15750121,639,France,Male,38,3,0.0,1,HasCard,Not Active,42862.82,Stayed,No Balance,Adult,42862.82,Low,Fair
15734177,643,France,Male,33,4,0.0,2,HasCard,Active,152992.04,Stayed,No Balance,Adult,152992.04,High,Fair
15781347,600,France,Female,41,1,0.0,2,HasCard,Active,91193.65,Stayed,No Balance,Adult,91193.65,Medium,Fair
15592025,651,France,Male,53,7,0.0,2,HasCard,Active,130132.41,Stayed,No Balance,Senior,130132.41,High,Fair
15670163,666,France,Female,27,4,0.0,2,No Card,Not Active,88751.45,Stayed,No Balance,Young,88751.45,Medium,Fair
15765402,520,France,Female,39,6,145644.05,1,No Card,Not Active,104118.93,Stayed,Medium,Adult,104118.93,High,Very Poor
15624343,650,Spain,Female,50,7,129667.77,1,No Card,Not Active,42028.16,Stayed,Medium,Adult,42028.16,Low,Fair
15602354,564,Germany,Male,33,3,109341.87,1,HasCard,Not Active,75632.78,Stayed,Medium,Adult,75632.78,Medium,Very Poor
15579183,586,France,Male,64,1,0.0,2,HasCard,Active,53710.23,Stayed,No Balance,Senior,53710.23,Medium,Fair
15584899,617,France,Female,35,5,0.0,2,No Card,Active,13066.3,Stayed,No Balance,Adult,13066.3,Low,Fair
15723658,712,Spain,Female,30,6,0.0,2,HasCard,Not Active,152417.97,Stayed,No Balance,Adult,152417.97,High,Good
15803965,654,France,Male,55,3,87485.67,1,HasCard,Active,3299.01,Stayed,Medium,Senior,100090.239881,High,Fair
15682489,605,France,Male,27,9,0.0,2,HasCard,Not Active,198091.81,Stayed,No Balance,Young,198091.81,High,Fair
15813645,491,France,Female,36,0,53369.13,1,HasCard,Active,103934.12,Stayed,Medium,Adult,103934.12,High,Very Poor
15766787,707,France,Female,35,9,0.0,2,HasCard,Active,70403.65,Stayed,No Balance,Adult,70403.65,Medium,Good
15687171,638,Spain,Male,34,5,146679.77,1,HasCard,Not Active,102179.86,Stayed,Medium,Adult,102179.86,High,Fair
15690744,683,France,Male,43,2,112499.42,2,HasCard,Not Active,30375.18,Stayed,Medium,Adult,30375.18,Low,Good
15707974,815,Spain,Female,38,2,48387.0,1,HasCard,Not Active,184796.84,Stayed,Medium,Adult,184796.84,High,Excellent
15673084,645,Spain,Male,38,1,68079.8,1,No Card,Active,166264.89,Stayed,Medium,Adult,166264.89,High,Fair
15814772,645,Germany,Male,49,4,160133.88,1,No Card,Active,88391.97,Stayed,High Balance,Adult,88391.97,Medium,Fair
15743709,683,France,Male,30,4,66190.33,1,HasCard,Active,115186.97,Stayed,Medium,Adult,115186.97,High,Good
15610343,705,France,Female,37,10,0.0,2,HasCard,Active,13935.53,Left,No Balance,Adult,13935.53,Low,Good
15737414,647,France,Male,35,4,123761.68,1,HasCard,Not Active,83910.4,Stayed,Medium,Adult,83910.4,Medium,Fair
15788480,786,Germany,Female,33,0,122325.58,1,No Card,Not Active,34712.34,Left,Medium,Adult,34712.34,Low,Very Good
15568519,534,France,Male,41,9,0.0,2,HasCard,Not Active,13871.34,Stayed,No Balance,Adult,13871.34,Low,Very Poor
15792453,602,Spain,Female,42,1,138912.17,1,HasCard,Active,139494.75,Stayed,Medium,Adult,139494.75,High,Fair
15658100,695,France,Female,42,0,0.0,2,No Card,Active,140724.64,Stayed,No Balance,Adult,140724.64,High,Good
15695197,553,Germany,Female,25,7,128524.19,2,HasCard,Not Active,20682.46,Stayed,Medium,Young,20682.46,Low,Very Poor
15749807,516,Spain,Female,31,3,0.0,2,HasCard,Not Active,124202.26,Stayed,No Balance,Adult,124202.26,High,Very Poor
15773876,655,France,Female,34,3,0.0,2,HasCard,Not Active,159638.77,Stayed,No Balance,Adult,159638.77,High,Fair
15591698,849,Germany,Female,49,9,132934.89,1,HasCard,Not Active,171056.65,Left,Medium,Adult,171056.65,High,Excellent
15712813,520,Germany,Male,43,3,150805.17,3,No Card,Active,25333.03,Left,High Balance,Adult,25333.03,Low,Very Poor
15763898,568,Spain,Female,46,3,0.0,2,HasCard,Active,29372.62,Stayed,No Balance,Adult,29372.62,Low,Very Poor
15793324,695,Spain,Male,32,9,0.0,3,No Card,Active,38533.79,Stayed,No Balance,Adult,38533.79,Low,Good
15757759,807,Spain,Female,28,7,165969.26,3,HasCard,Not Active,156122.13,Left,High Balance,Young,156122.13,High,Excellent
15796230,642,Germany,Female,36,2,124495.98,3,HasCard,Active,57904.22,Left,Medium,Adult,57904.22,Medium,Fair
15611729,703,Germany,Male,39,1,141559.5,1,HasCard,Active,31257.1,Left,Medium,Adult,31257.1,Low,Good
15709531,556,France,Male,38,2,114756.14,1,HasCard,Not Active,193214.05,Stayed,Medium,Adult,193214.05,High,Very Poor
15650751,585,France,Female,30,6,0.0,2,HasCard,Active,137757.69,Stayed,No Balance,Adult,137757.69,High,Fair
15641413,587,Germany,Female,49,7,155393.98,2,HasCard,Not Active,13308.2,Left,High Balance,Adult,13308.2,Low,Fair
15753840,524,Spain,Female,32,6,0.0,1,HasCard,Active,132861.9,Left,No Balance,Adult,132861.9,High,Very Poor
15669994,556,Germany,Female,31,1,128663.81,2,HasCard,Not Active,125083.29,Stayed,Medium,Adult,125083.29,High,Very Poor
15695301,504,Spain,Male,44,4,113522.64,1,HasCard,Active,12405.2,Stayed,Medium,Adult,12405.2,Low,Very Poor
15792004,731,Spain,Female,26,3,0.0,2,HasCard,Not Active,37697.29,Stayed,No Balance,Young,37697.29,Low,Good
15603035,651,France,Male,34,3,0.0,2,HasCard,Active,105599.65,Stayed,No Balance,Adult,105599.65,High,Fair
15717286,675,Spain,Female,40,8,79035.95,1,HasCard,Not Active,142783.98,Left,Medium,Adult,142783.98,High,Good
15577107,657,Spain,Female,22,6,0.0,3,No Card,Active,168412.07,Left,No Balance,Young,168412.07,High,Fair
15754747,686,Germany,Male,33,9,141918.09,2,No Card,Active,184036.47,Stayed,Medium,Adult,184036.47,High,Good
15705676,690,France,Female,35,9,107944.33,2,No Card,Not Active,48478.47,Stayed,Medium,Adult,48478.47,Low,Good
15751912,567,France,Male,36,7,0.0,2,No Card,Active,3896.08,Stayed,No Balance,Adult,100090.239881,High,Very Poor
15677336,557,Germany,Male,57,1,120043.13,1,HasCard,Not Active,132370.75,Left,Medium,Senior,132370.75,High,Very Poor
15684395,446,Spain,Female,45,10,125191.69,1,HasCard,Active,128260.86,Left,Medium,Adult,128260.86,High,Very Poor
15659949,850,France,Male,31,1,96399.31,2,HasCard,Not Active,106534.15,Stayed,Medium,Adult,106534.15,High,Excellent
15812422,637,France,Male,41,2,0.0,2,No Card,Active,102515.42,Stayed,No Balance,Adult,102515.42,High,Fair
15806941,499,France,Male,60,7,76961.6,2,HasCard,Active,83643.87,Stayed,Medium,Senior,83643.87,Medium,Very Poor
15637690,622,Germany,Female,34,7,98675.74,1,HasCard,Not Active,138906.85,Left,Medium,Adult,138906.85,High,Fair
15632882,684,Germany,Male,37,1,126817.13,2,HasCard,Active,29995.83,Left,Medium,Adult,29995.83,Low,Good
15807107,612,France,Male,32,3,121394.42,1,HasCard,Not Active,164081.42,Stayed,Medium,Adult,164081.42,High,Fair
15661034,813,Germany,Female,29,5,106059.4,1,No Card,Not Active,187976.88,Left,Medium,Young,187976.88,High,Excellent
15811958,850,Germany,Male,44,2,112755.34,2,No Card,Not Active,158171.36,Stayed,Medium,Adult,158171.36,High,Excellent
15785167,795,Spain,Male,29,4,0.0,2,No Card,Not Active,155711.64,Stayed,No Balance,Young,155711.64,High,Very Good
15646720,628,Spain,Female,55,7,0.0,3,HasCard,Not Active,85890.75,Left,No Balance,Senior,85890.75,Medium,Fair
15658614,565,Germany,Female,38,7,145400.69,2,HasCard,Active,83844.79,Stayed,Medium,Adult,83844.79,Medium,Very Poor
15704657,601,France,Male,39,3,72647.64,1,HasCard,Not Active,41777.9,Left,Medium,Adult,41777.9,Low,Fair
15567147,802,Spain,Male,40,4,0.0,2,HasCard,Active,81908.09,Stayed,No Balance,Adult,81908.09,Medium,Excellent
15701319,614,Germany,Female,37,6,96340.81,2,HasCard,Active,139377.24,Left,Medium,Adult,139377.24,High,Fair
15745266,434,Spain,Male,55,6,0.0,1,No Card,Active,73562.05,Left,No Balance,Senior,73562.05,Medium,Very Poor
15650437,522,Germany,Male,32,8,124450.36,2,HasCard,Active,165786.1,Stayed,Medium,Adult,165786.1,High,Very Poor
15764314,550,Germany,Male,36,2,113877.23,2,HasCard,Not Active,174921.91,Stayed,Medium,Adult,174921.91,High,Very Poor
15612594,599,Spain,Male,25,3,0.0,2,HasCard,Active,120790.02,Stayed,No Balance,Young,120790.02,High,Fair
15593501,493,France,Female,36,5,148667.81,2,HasCard,Not Active,56092.51,Stayed,Medium,Adult,56092.51,Medium,Very Poor
15804150,755,France,Male,34,3,0.0,2,HasCard,Active,158816.03,Stayed,No Balance,Adult,158816.03,High,Very Good
15649297,605,France,Female,62,4,111065.93,2,No Card,Active,125660.99,Stayed,Medium,Senior,125660.99,High,Fair
15641110,708,France,Male,41,0,0.0,1,HasCard,Not Active,128400.62,Stayed,No Balance,Adult,128400.62,High,Good
15660608,699,France,Male,44,8,158697.61,1,HasCard,Not Active,107181.22,Stayed,High Balance,Adult,107181.22,High,Good
15806570,763,France,Female,53,4,0.0,1,HasCard,Not Active,77203.72,Left,No Balance,Senior,77203.72,Medium,Very Good
15715345,743,Spain,Male,25,6,0.0,2,HasCard,Not Active,129740.11,Stayed,No Balance,Young,129740.11,High,Very Good
15755521,660,France,Female,48,0,90044.32,2,No Card,Active,187604.97,Left,Medium,Adult,187604.97,High,Fair
15579074,619,Germany,Male,38,10,84651.79,1,HasCard,Active,184754.26,Stayed,Medium,Adult,184754.26,High,Fair
15641158,739,Germany,Male,32,3,102128.27,1,HasCard,Not Active,63981.37,Left,Medium,Adult,63981.37,Medium,Good
15752507,769,Germany,Male,60,9,148846.39,1,HasCard,Not Active,192831.67,Left,Medium,Senior,192831.67,High,Very Good
15597983,692,France,Male,69,10,154953.94,1,HasCard,Active,70849.47,Stayed,High Balance,Senior,70849.47,Medium,Good
15586069,560,France,Female,30,0,108883.29,1,HasCard,Not Active,27914.95,Stayed,Medium,Adult,27914.95,Low,Very Poor
15655082,607,France,Female,48,4,112070.86,3,HasCard,Not Active,173568.3,Left,Medium,Adult,173568.3,High,Fair
15720155,630,Germany,Male,29,6,131354.39,1,No Card,Active,9324.31,Left,Medium,Young,100090.239881,High,Fair
15582116,767,Germany,Female,45,7,132746.2,2,HasCard,Not Active,26628.88,Left,Medium,Adult,26628.88,Low,Very Good
15749365,543,France,Female,34,8,0.0,2,No Card,Active,145601.8,Stayed,No Balance,Adult,145601.8,High,Very Poor
